,user_id,age,country_code,was_referred,onboarding_completed_at,t2_upgrade_at,t3_upgrade_at,became_premium_at,premium_tier,is_fraud
1834,366e43c87e42d8a700160922c719c4b4fa8bbc6d2ea0ec596e17bc9d874176e9,34.0,FR,False,2021-05-13 16:22:39.795290980+00:00,,,,standard,
1835,5023ec1446b72738a578f10342e29c626e20bac1ee9fed0937fd0656a5ad1d65,32.0,CY,True,2021-07-15 08:10:26.757284580+00:00,,,,standard,
1836,555455a1b71ee10bd63a25d51ff552431bab52bf0355ff45400a530a939b31b6,34.0,CH,True,2021-07-06 16:18:00.998681240+00:00,,,,standard,
1837,c5f956005c5f2052ad62bb6f71c3c2cc5e252ce8a88a27380863c3da21f14a80,30.0,BE,False,2021-05-22 11:44:24.283847480+00:00,2021-05-22 12:12:02.707847480+00:00,,2021-05-28 12:01:40.662847480+00:00,community,
1838,42de6d5ad00b7a92582cc32f1a31600a9a5a527dde7053bfd66e9f01aafa3d5d,42.0,CH,False,2021-05-28 13:57:34.185543820+00:00,2021-05-28 14:14:10.585543820+00:00,,,standard,
1839,031b128ed6c0a3a38ca8880dea045d4053ee3a1488aa892c1d3b577511c21472,51.0,NL,False,2021-07-28 20:17:45.280886680+00:00,,,,standard,
1840,77902d8e4243ee2aef4ad3d4a84f473619a5e5fbbe645834e13e26e732237316,25.0,CA,False,2021-06-26 00:36:40.916307380+00:00,,,,standard,
1841,8e1dc10e992e26d3a7b454251fe4f52f9699532856ccaefdb71d781bef239157,35.0,CH,False,2021-06-21 20:55:10.310421440+00:00,,,,standard,
1842,c42d8b386ec0c1ddba4f1fbdbc649697e4b0305dfeb662c689fa0ac709d004cb,21.0,CH,False,2021-05-05 17:03:52.152045680+00:00,,,,standard,
1843,2836211f7b4159aa7b65778380f60d54260ad7bf249ee8c7c236b390be0a9fe0,32.0,NG,False,2021-05-02 17:07:07.249448520+00:00,,,,standard,
1844,dc0d8f995d64069319cc27d59b5f545b16e4c7d1aa6460aa7f4bfa1d83ff5723,23.0,CA,False,2021-05-23 17:13:45.347039060+00:00,,,2021-06-04 09:20:04.708039060+00:00,community,
1845,1bdbcfe1c547552ab154718d0d652fd7f515bd748cc0aeebf14541fa86fbbbe7,44.0,CH,False,2021-07-15 20:34:58.564270660+00:00,,,,standard,
1846,0c7853c516ca937e9e4452b0321c1a44b86e0f3b3c3ad5c810d5554b0b711dec,35.0,CH,False,2021-05-08 17:20:06.792071540+00:00,,,,standard,
1847,01c1fe38cf8a5a3bd66fbe145ed709d93abb55a9ace229d9eab99cd9a2e295e1,29.0,GB,False,2021-05-23 16:49:55.061117820+00:00,,,,standard,
1848,5492b823ad28892cc2a08fdeefbf696bb1eb0f7a0d39d21deec3bc431cefe940,58.0,GB,True,2021-07-08 14:51:21.375116660+00:00,,,,standard,
1849,b7c4e45e6c2ec42d6eda85b97094d6a09d069c86240c2c651a1d76b503aa763e,23.0,CH,True,2021-05-03 16:43:18.000243760+00:00,,,,standard,
1850,9487025871d55687083df6b3d983bf5e8e6b7fff1dd38ab67556d01c3245a9e2,26.0,DE,True,2021-06-02 19:31:44.361354600+00:00,,,,standard,
1851,396476a6efba46d7689cc077734e68ed67b2a2f564e94d7391140e79c143ad05,29.0,FR,False,2021-05-18 06:33:13.692448720+00:00,,,,standard,
1852,53e3a34638778c2904c6cbdea313cba5ac3a24ed2c09b41c370a6fd982b874ee,22.0,BE,True,2021-05-07 18:37:40.941344460+00:00,,,,standard,
1853,5bfc439c18050ddd78f34483221531f0149a8db004db68a531c5bf76f83fc2cc,49.0,IT,True,2021-07-07 08:25:14.180395980+00:00,,,,standard,
1854,4854a2fe4484398cdff6bf5e8adfab321427ea7ea7154722c0fc7dc35872afe8,20.0,AT,False,2021-05-05 05:48:44.974692160+00:00,,,,standard,
1855,d0a2f1d92b2659ceb71da898b9d264060944baf30b29ea6fc7f3c3f0339b21d1,34.0,GB,False,2021-05-27 08:10:19.427542100+00:00,,,,standard,
1856,169ade29328aa1f16727bd6bd5f8d89238784b6a726f5e899cdb8c3f88bd20d2,23.0,FR,False,2021-07-07 12:19:38.977385600+00:00,,,,standard,
1857,984c3f9ed143b3e0a8d3e1b913b84f545a7827faa91f11242f18f58233eadabe,26.0,GB,True,2021-05-10 18:31:46.580304241+00:00,,,,standard,
1858,b4c18e32ef6620676c542d345e6e87b16e3fcbc5c704baa3047a85b6313ee487,21.0,IT,False,2021-07-26 12:00:36.233321300+00:00,,,,standard,
1859,aafb35a72c9104ad9865b71b1815821be51053f957709a9784d9cbb3d5668a63,43.0,ES,True,2021-06-06 14:44:48.509446840+00:00,,,,standard,
1860,cc6f5ba3b74935e7c9087cac70e485187a826956abc6b15fe1962eaeb9e64440,29.0,GB,False,2021-05-06 06:50:37.238444960+00:00,2021-07-19 09:11:01.516444960+00:00,,,standard,
1861,868df5ea9c97beee2343cb773b30a8ad704c423ccccbe09321f1579cc07cb809,23.0,AR,False,2021-06-26 22:06:27.283857820+00:00,,,,standard,
1862,f7638c10c12b607e791231ad185d6eb23d03042cacfb89e6ae790e85f891bc74,23.0,GB,False,2021-05-07 08:25:17.725602040+00:00,,,,standard,
1863,c8ca0664293e2e0a6bd694c396ecbae5cefeeb62c9be8dc1d7261b35dc8526d8,22.0,IT,False,2021-05-06 19:41:48.666628420+00:00,,,,standard,
1864,1e34e9006efe072f29450dbd6bd781183c937502bbac57c9eabdbcd174118843,19.0,FR,True,2021-07-23 12:35:57.135340700+00:00,,,,standard,
1865,b6bf56a904570dfca8d7107793d5457862e2de78638ab4ce78e915c4106a2b0a,36.0,DE,True,2021-05-16 00:11:38.703933940+00:00,,,,standard,
1866,5af01644f2adb0743c828e200141d9bfa9a52f43b4962378ebecdc4ee749c9d4,34.0,IT,False,2021-05-20 09:38:24.519754780+00:00,,,,standard,
1867,b9c0565c9519b0c830602b6e33eb5a135a95e301f8db9c15fdbb4ffb0d625cce,31.0,GB,True,2021-06-25 13:31:18.840210440+00:00,,,,standard,
1868,ef18b8cbfc52e3bd2f38a5bef59bada2ff077f7504d0aeba7841264c4239ecf1,21.0,NL,True,2021-05-11 22:06:08.847783480+00:00,,,,standard,
1869,353b88c225131dbf9e3153830d7a7ab7797659f86674aedf534a9579d57fe4e3,18.0,GB,False,2021-07-13 19:42:06.576244980+00:00,,,,standard,
1870,fe1ca09ca11f2e939b046f7b3ea304675c49139364dea4e0102800451f6c9e73,63.0,GB,True,2021-07-30 20:43:05.498747800+00:00,,,,standard,True
1871,46876a099e9b510932e65c13b123d6bc8d3ec0078a59bdfd57c8e1190b67fed5,40.0,CH,False,2021-05-06 14:34:04.694092640+00:00,,,,standard,
1872,a0f0a484081a7080eff58e051be6c8701f318f749b29e668172d69d060b6bdb1,23.0,CH,False,2021-05-19 19:57:16.904198360+00:00,,,,standard,
1873,9d22778d909dac6ebe2ebaf02edc6a2f175173d399e1a569e9729bae3d79073b,55.0,FR,True,2021-07-30 10:31:53.803063540+00:00,,,,standard,
1874,354f785a31dd33ec7e442d11f5f1dadec6c2896b6be8ddcfce99ec3ee14f2a9d,24.0,CH,True,2021-05-25 13:58:30.280683680+00:00,,,,standard,
1875,e7d4050f83c8fa93a5b6b79f4e0388c5a6906d0d997d184aa13aa5ed5475a62f,42.0,GB,True,2021-05-03 21:23:46.218524820+00:00,2021-05-08 01:55:45.913524820+00:00,,,standard,
1876,2178031a404ba4fd037036fe676947b63242838e9aa291842e1c7b7e0601c9fd,24.0,NG,False,2021-07-22 04:54:00.529379600+00:00,,,,standard,
1877,cd8bb54bae0e74ac0a4be881c37339912cde8ddc1446b89867a87f78f9897b84,51.0,FR,True,2021-07-22 09:05:06.970643880+00:00,,,,standard,
1878,bf4d481276bbf1ca7f0e112dc0eebb430862a652aa94f53a8372dbbdfe3ec893,27.0,DE,True,2021-05-21 18:30:39.364107800+00:00,,,,standard,
1879,7deb78b27013e2384c9f8ff102a2e607e1e941dce9579db875283dfcd482477b,47.0,FR,False,2021-05-07 12:21:02.952451739+00:00,2021-05-12 17:58:54.811451739+00:00,,,standard,
1880,bb9d7d717ac0861fbfdd59583bf5032e21e85fe83277c61201c2a694368c0a22,31.0,FR,True,2021-06-03 21:28:07.519626260+00:00,2021-06-05 17:20:39.069626260+00:00,,2021-06-27 15:54:18.871626260+00:00,community,
1881,df2719c9dad43a62b1837f33dbdaeab0362da09d74de1d2d86ca203122b369bd,33.0,FR,True,2021-05-07 16:47:51.944853180+00:00,2021-05-17 21:15:59.872853180+00:00,,2021-05-28 11:31:28.814853180+00:00,community,
1882,b5ce84d0bedad4f828323aa4f5f9afb0a17bd788bccf48fc93995bc3e54c2315,52.0,ES,False,2021-07-22 18:46:00.158827220+00:00,,,,standard,
1883,28b16d73b168889378aef71320c2b8049b87e03a6a141dbdb1d72e62d26359c7,34.0,GB,True,2021-05-06 19:27:05.966575560+00:00,,,,standard,
1884,3b847cfa214a9c302495f62ffa70447b34b6754bb23700fd537f06122c663395,32.0,FR,True,2021-05-13 15:45:39.307962880+00:00,,,,standard,
1885,85cef587fcb97d75d256c9958a506cf605bfdf5ceafeb7f64dfe1075c328a8c9,33.0,CH,False,2021-05-23 10:05:59.132242240+00:00,,,,standard,
1886,aa502e4ba429a1503ad199abfec9633f50526d1f527a47f88b278e6c2227b84c,31.0,IT,False,2021-06-28 14:37:54.447735620+00:00,2021-06-28 14:57:12.235735620+00:00,,,standard,
1887,8a4743542b2d80bbd1695cb78f23633e4eef738203be1029a16b14a32498aa43,56.0,GB,True,2021-05-18 21:08:20.265066+00:00,,,,standard,
1888,d6b7990e79be271b2b29dee253c0c9b533b3330c7665ea84ef7ac266ea5592ed,25.0,FR,True,2021-06-30 19:12:36.830877920+00:00,,,,standard,
1889,52065e95e4a2ca49683c19476b84549ec5441420a1b0638dd956c71cc02cdeaf,25.0,ZA,True,2021-05-17 08:12:00.371865740+00:00,,,,standard,
1890,41eb40c88b918d5cb5fee905cb8a37c647e1f49184ae223a793c58c4ac93a3b5,20.0,BJ,True,2021-06-06 20:27:13.806647520+00:00,,,,standard,
1891,694222a74eeda9e49fa5552cf7b37f9147967e58d956118af667bbd46a24a6dc,19.0,GB,False,2021-06-05 16:10:15.884754840+00:00,,,,standard,
1892,06e9384db51ffdf87568179f4b1b820b457c31ec655f041c9441719fd75dc6db,31.0,GP,False,2021-05-03 21:38:34.597789921+00:00,,,,standard,
1893,4450b1b0ca26d0e43488e21cfdb0bee969d3632d55bb3c39fe4b48c38591e476,33.0,CA,True,2021-07-28 12:00:39.253162980+00:00,,,,standard,
1894,f7882081a4c1a68342ceea927791735d3d5fde158921a33a7079b2b89d019fc7,41.0,GB,True,2021-07-25 16:52:49.641836520+00:00,,,,standard,
1895,9da691a192e18b8f60cd365f605133e4e72341f0b36f56a1e599efab73de8636,23.0,DE,False,2021-06-04 11:51:12.419156+00:00,,,,standard,
1896,754585a8c4248e919fef4df51b84899a368a47449a29ad2b39d2dfd2412cc779,23.0,GB,False,2021-05-19 21:38:01.929731300+00:00,,,,standard,
1897,b343f665a9d537d281f9c75e613a3680acd20907f2f6b818b3332edef9370025,40.0,GB,False,2021-05-08 18:32:43.114110160+00:00,,,,standard,
1898,86a13dd9da121266a76cbfec6dee46b4ed70092fba9634dfe08df753ca867714,24.0,GB,True,2021-05-21 11:57:54.172270020+00:00,,,,standard,
1899,d363f2c39ceb563f1132e8e418d1ad0f2a6a1cc32c19e405b046aa66b3c3b7b0,26.0,CH,False,2021-05-21 11:43:02.391425060+00:00,,,,standard,
1900,46512c460a914e8df8f1601663085d730ee1045cc693d9f96c4f86f86a60fed5,67.0,BE,True,2021-07-06 09:28:43.292963300+00:00,2021-07-06 12:21:12.021963300+00:00,2021-07-12 11:54:02.095963300+00:00,2021-07-10 08:53:20.084963300+00:00,community,
1901,b47b0ac0a5a303664422f93c9793d00f4ebd29a38ba4fbde248712b97e9e781f,35.0,CH,False,2021-05-08 21:30:03.595568760+00:00,,,,standard,
1902,6c2a7c92a8483d70ddc1f1a755267a69ea7d06d9f0355781e01883a0a1b22590,25.0,GB,True,2021-05-20 16:29:42.349559060+00:00,,,,standard,
1903,f8fd8954b531eb5a4c3ce8c0240c2e525b64c86ee79e31fa33547c6c8735d4ff,46.0,NO,True,2021-05-05 13:32:55.097960140+00:00,,,,standard,
1904,47b5c74920b95d9ed0d69f87e4fd01ea276183a8d4daed61478b5e1833b3e6d6,39.0,GB,False,2021-05-04 20:46:58.475219200+00:00,,,,standard,
1905,74b562afbae7bfb80eb30300cad3f7f6d705039eed57802f70b2c502ec10602a,30.0,GB,False,2021-05-01 17:45:19.300319840+00:00,,,,standard,
1906,9f551b048129e20b4f8cda605ed650ee9221b605211193fd50fb373d54863a64,40.0,FR,False,2021-05-10 16:06:08.767599420+00:00,,,,standard,
1907,b988b8433780485673a581f060852d795fba3e5a879f7a3b50317020ef12a3dc,27.0,GB,True,2021-05-01 12:41:00.244703280+00:00,2021-05-01 13:24:16.207703280+00:00,,,standard,
1908,cfc3b02a55672fe0a975149c3b906b1530aae21d1c2bfe5773f6f00401489569,43.0,GB,True,2021-07-31 14:17:47.763256080+00:00,,,,standard,
1909,ce0c8e8f0f890fc16592b4bb72287e7f67b970b6153006ef2a087fca8c21e659,30.0,BE,True,2021-05-03 18:41:34.360238320+00:00,,,,standard,
1910,bd2b72804430966fd85cfec0d0e83531ac6f9b62702daf23be4cb9a2ae007c1c,46.0,FR,True,2021-05-22 16:10:00.556782700+00:00,,,,standard,
1911,c0b449b1d90f39105d3c00b8d87c3e383be70a604f3bcd1d207d359b3ebb15bf,25.0,FR,True,2021-05-19 22:10:20.587912540+00:00,,,,standard,
1912,05f3966cc3d3539a8edc225136232db977020c20ccd7659c02606d25b6ad46da,33.0,CA,False,2021-06-17 19:43:05.663368560+00:00,,,,standard,
1913,54bc4e8cbe4959168579803281ac7219301de200c50ca74db25d6193bd0f0b9f,38.0,CH,True,2021-05-16 16:33:36.791537060+00:00,2021-05-19 18:50:14.794537060+00:00,,2021-07-27 07:09:47.485537060+00:00,community,
1914,c8de4c3c14f487a9ebb3bd3d4484ffb12c6b7b0d6090ae596fd8dd3bc1f6b580,24.0,CH,False,2021-05-08 22:26:19.222178360+00:00,,,,standard,
1915,5ba07305e9ad87796de2b28f740a378dc5e4661dd29fe30572320cbbc2a31bd4,21.0,FR,False,2021-05-19 13:04:23.566027+00:00,,,,standard,
1916,f0e0bfde42194c97ce583e7bc3ce98f3a651608c2d7c58e0969e3fb62d846d73,37.0,GB,False,2021-05-04 20:42:31.238950700+00:00,,,,standard,
1917,05c3382d8a83a03064e8a20cd08bf630fbcf186a75ba9537af2ad3912e4f8f77,21.0,GB,True,2021-05-08 20:08:20.654721220+00:00,,,,standard,
1918,4642691fb2a59d06746cae12c696472c687c2d180d63ec9fccf5a320ac7d7134,27.0,FR,True,2021-05-30 12:24:37.880993660+00:00,,,,standard,
1919,c0b80625a614802e25c111b83aa997b4dd60813ef8450b5ef5e41d6934bb974c,22.0,CH,False,2021-06-05 08:36:12.032984020+00:00,2021-06-05 09:12:05.068984020+00:00,,2021-06-05 09:27:22.927984020+00:00,community,
1920,f8f05e9d16eac5300ae913792933d6a829d01a70272be4d1ec3d16b2bbb3c1a9,36.0,DE,True,2021-06-06 17:02:17.141580580+00:00,,,2021-06-10 09:01:44.350580580+00:00,community,
1921,3ac397bffcf1d9aefb7f022f3732312d503fa0d6c0ec63b65bf2a342c7416a25,39.0,FR,True,2021-07-14 09:20:32.700523940+00:00,,,,standard,
1922,0ed5982b4a299e7580e92407b3a007f42990f43960503abd45f185bd02ba9b9d,28.0,GB,False,2021-07-18 18:56:34.080043100+00:00,,,,standard,
1923,ec61260b34aec064b6d5b485d7b381beab15a445bfb6b23f9b62cc391eaabf9b,21.0,TH,False,2021-06-19 09:41:52.647484200+00:00,,,,standard,
1924,3453b86512449f438609196c8bcd720d8c87acccc311015332cb6a812b12dc45,54.0,CA,False,2021-05-12 19:11:41.497323260+00:00,,,,standard,
1925,7816db4c2d3abed4aa6e7329489fc57e5426ad01c81fcf3390d7a4fb6b5c9d91,32.0,GB,False,2021-05-11 07:40:05.690788900+00:00,,,,standard,
1926,c465369fd2b853b137916ae647588a5b8de185731728ecc666bddbafc69f79a5,61.0,BE,True,2021-07-04 12:04:06.049550020+00:00,,,,standard,
1927,6941266ff2ea9417611fadbe8aa09ac26fcf422b2f49c5b7d28f38b631433dfe,38.0,CH,False,2021-06-05 08:33:02.718661420+00:00,,,,standard,
1928,7830c3c93cbe68cf0cdb1f53079acfa1a857659e7391b5409c5c8eb5aab2cf7c,23.0,ES,False,2021-05-10 17:00:05.406390520+00:00,,,,standard,
1929,151c26a1e6db56c3fbbe03136423eb1091182d6ab7efa00f7dd7808574eeabb4,26.0,DE,False,2021-05-19 23:50:24.960034440+00:00,,,,standard,
1930,e865a5ea740858b2364580918ce1ca00754b56596ef327c2de898e89d188eeac,24.0,GB,False,2021-07-14 21:50:39.645854+00:00,,,,standard,
1931,0bc303255350bf17cde89133755b062c7f787747616378a443d1b285810bfa1c,26.0,GB,True,2021-05-19 13:48:12.284856560+00:00,,,,standard,
1932,37534820fc89962344a0e456e264cbc393aef27cc386f6cfc3a95b11686d9283,41.0,IT,False,2021-06-12 17:42:42.975211360+00:00,,,,standard,
1933,aa34a3cba6917e8e6b7595e2f29d601751364441bc0e44019b0b3653bf09739d,55.0,AE,True,2021-07-17 17:42:58.742579840+00:00,,,,standard,
1934,0c02add0a33a438e956f12192aa6341b5ce017751104cb65eb794cb054f96791,36.0,PL,False,2021-05-27 08:32:04.934665760+00:00,,,,standard,
1935,2d05f402f1fb2b42bd19023cbc98b29b0824ff074020b8be7ac7bb02079995ec,27.0,CH,True,2021-05-06 19:40:52.338250220+00:00,,,,standard,
1936,6db97e67a04ce97dc6c57dfac98b4cb0d6bba95cb4272cdbb9d6171a479dedfa,31.0,PL,True,2021-07-24 14:26:02.071734700+00:00,,,,standard,
1937,79a03bcacbeba4bf82a2d6ecadb6d228846827bbf276121a2a99305b792be9b7,38.0,GB,True,2021-07-08 00:39:35.191916320+00:00,,,,standard,
1938,5337af83628a379266358a570f5a7e258eeb4c37e94b0587c45064b2abb5f0ad,38.0,GB,True,2021-07-21 19:39:28.233214120+00:00,,,,standard,
1939,461e4489a5f8fab6346a411eb4a998cdd871ccc21196c5a1fcdb5dc7e003e0db,30.0,CH,True,2021-05-02 17:20:09.824714020+00:00,,,,standard,
1940,4552f3509b4dc281a79257d7c953a890c25d6e447ed9324d1c42da3b920fedf2,28.0,GB,False,2021-07-31 15:03:16.236897380+00:00,,,,standard,
1941,eac5a781481d024978504b2dcfa399a6e85852ad289311c08e27d2f6d1c8783d,21.0,IT,True,2021-07-13 10:58:26.967388020+00:00,,,,standard,
1942,31e87f41077a5d2f760bb18f4d9900eb6da552a62437512f6f82eb32875fedc4,46.0,CH,False,2021-05-01 11:01:26.550759920+00:00,,,,standard,
1943,b91be015f8da7be3fe069d63e33dd5cb469e007d4855584c28c42194401b4fc4,33.0,FR,True,2021-05-09 17:17:25.286077520+00:00,,,,standard,
1944,4d8bb9f82e2d0c2cd34377b1309f2c76c09970b778e80c86e775fde423750ceb,29.0,AR,True,2021-07-19 17:58:07.544829200+00:00,,,,standard,
1945,2ada135142ad9b2d44b25d8e75a55e6917117be2ee1732456fae173d8cf03a8b,32.0,NL,False,2021-05-11 19:48:10.204866160+00:00,,,,standard,
1946,a05d9da5699c50e88f9214fe2eea798b83611a5aa99ae2cb2e2280c9ea5e5658,49.0,AE,True,2021-07-27 15:27:13.297157780+00:00,,,,standard,
1947,551352b150a9772126b6fa991225f109a8bbbd5893e44e6634b0dea8b8fae50e,31.0,CH,False,2021-07-03 21:13:51.639380260+00:00,,,,standard,
1948,d50cd80697a20e3ffc572579f3b74e2856fcb9e68d205c5ec7bbde477e0c4ba3,24.0,IL,False,2021-06-16 16:08:45.899126740+00:00,,,,standard,
1949,4cb47b447d4f2117d50322e28499ba39fe38488a72a50ab9f81c8675fb0fbc64,35.0,CH,True,2021-05-25 05:45:11.735027400+00:00,,,,standard,
1950,bc0ab6db076e7ff0b114efd72c9622ebdd6718c2b094e355f4053b5200cccf44,50.0,FR,True,2021-05-16 09:04:08.631681120+00:00,,,,standard,
1951,103b78ba3967bcdb6fa58719ffde93cb0cab87ecdd6b79f0d15b9953442e4842,26.0,IL,False,2021-05-09 15:30:03.061786141+00:00,2021-05-16 15:20:26.157786141+00:00,2021-06-03 11:59:42.684786141+00:00,2021-06-25 11:44:30.319786141+00:00,community,
1952,a443c96e69a506faff4aca075c44cfca87833fd25a497dca47ad43290b783f03,50.0,CH,True,2021-05-21 12:24:09.118043660+00:00,,,,standard,
1953,f3f88205f2e0ac5c2d5f685cab1b1b04eea4d195ee11ae1040a55283d1864983,39.0,ES,True,2021-07-20 22:24:44.000969100+00:00,,,,standard,
1954,befeb41fdbe1d1e1a3f22dd63d6c653647d9cbfbdac6261f248eae31dd87ceab,58.0,CH,True,2021-06-02 07:24:00.513063760+00:00,,,,standard,
1955,826fba642d0b6cfbef7bcbb9592f6ade5b2dcb1beadc8bbc95d13d32d843f671,26.0,ES,False,2021-06-01 14:12:56.920612100+00:00,,,,standard,
1956,34525c7b50b12e1976fb10a45d0bac42d1d87aaeb5f3ae15f98bc05dc8de2b1e,32.0,PT,True,2021-06-18 12:19:11.117747100+00:00,,,,standard,
1957,f1e6db0aea55e24f39fb3be09e673b94904a0cd760dac01971986e540e887b0c,54.0,CH,False,2021-05-14 14:29:16.899114540+00:00,,,,standard,
1958,74b0404b5e2749101c79979f2cde4fc852ec9c40ac7c6e53ff9cd4a02708e438,24.0,CH,False,2021-05-12 14:02:09.143788880+00:00,,,,standard,
1959,8e295c614484ac76aa5fb69af59e5eb4864b299929845b1a073bad3329b19d76,22.0,DE,False,2021-06-01 16:10:42.829214921+00:00,2021-06-02 01:34:25.310214921+00:00,,,standard,True
1960,765ac545876dd229085a638ffa2feb284f87bee817f20660458f27fdd0f44e12,41.0,RS,False,2021-06-16 21:19:59.927127960+00:00,,,,standard,
1961,66f8df83ab16535b82b30e49a97b209bbaf3c00973b15d7421ee3e6a60d909b7,39.0,DK,True,2021-05-05 17:54:40.106548800+00:00,,,,standard,
1962,34856f137607baa9a487389ba4864750ab1b7dd3eada3e8fd2beb5e602dc6c67,55.0,FR,True,2021-07-12 12:01:54.723384500+00:00,,,,standard,
1963,45186c4c02a3cc6b949ffef5667de2711daa3d8df527049e2574c2233f7c79cf,23.0,GB,False,2021-07-20 03:13:59.578732760+00:00,,,,standard,
1964,448a2be3285b52ded25eb98d68895dcc68efcc50e46024574762b39bc4570548,39.0,GB,True,2021-07-26 16:26:59.938795640+00:00,,,,standard,
1965,15ad5fa9067626321b537cb24e24bb9f318809f099e28fde62df11910fefbeaa,42.0,CH,False,2021-05-28 14:26:25.193903180+00:00,,,,standard,
1966,16e26b6fb9396dfe8ff975dc1c91c91fa14aa97eb59f62aca30c2a11fb44fcd7,43.0,PT,True,2021-06-03 21:40:37.724781520+00:00,,,,standard,
1967,92f70ef5802c619b890f2e8ed7b1650c667f2100d36fecc34515460e8f40d492,36.0,CH,False,2021-07-08 08:21:53.440391720+00:00,2021-07-09 12:45:26.673391720+00:00,,,standard,
1968,d2be073ddb6961921f458be6a684c38c5e4f74bf06943b75f102551df3a06a45,43.0,GB,False,2021-05-18 23:25:17.723209440+00:00,,,,standard,
1969,58efadf34a9323be3f77e16f8f74933ee4c86507ed7200ccf29be6ca429108c4,46.0,GB,False,2021-07-03 13:08:49.348699620+00:00,,,,standard,
1970,d33ec50bbb1ca1f5c016eb87b42b32201b2ce56c7ad09571aa2e2eb370dd6efb,35.0,CH,False,2021-05-17 06:19:28.040210300+00:00,,,,standard,
1971,f1764530f9092c9a88ff77fd6f84a13d846ff212c8ae96bad6feaf110353e6ad,26.0,CH,True,2021-05-08 14:06:45.306075860+00:00,,,,standard,
1972,a1c455d5c33f3c0fc0ea17abc16bf81215ce1fe8b50aded249bbab4728f1fd56,50.0,FI,True,2021-06-12 18:13:16.241182060+00:00,,,,standard,
1973,b0f2f5cf92be39fbfc63a3e39e4a7dc3a779645cfa4b4c3194760e9c0d0a1675,21.0,FR,False,2021-05-04 10:35:30.135163720+00:00,,,,standard,
1974,212638c86855b5d2413776de210be34f54ad0f396d6e29db5e9b3c9831ab5339,32.0,FR,True,2021-05-07 09:07:35.756063099+00:00,,,,standard,
1975,f6ce2e5397a596788de5a062b18465747af72de8de10a9c922051eca4f7f759a,35.0,ES,True,2021-05-25 17:16:01.330585240+00:00,,,,standard,
1976,8ac3250bea730ca680fff00aeebb38e6b0c91ac0b01efece66961cb5c8b47a52,26.0,FR,True,2021-06-04 11:54:46.213835980+00:00,,,,standard,
1977,1b390f7ea79f46137b28dc09e29cae7d7ec438dae138ca94f2a8a5eeeda57fcd,37.0,IT,False,2021-05-18 21:44:57.777966680+00:00,2021-05-18 22:04:16.814966680+00:00,,2021-07-24 10:43:02.825966680+00:00,community,
1978,e10196d81a162d0a2df7e9c7a43942926d23e6125b165d6cecfa4480ecf2117f,60.0,JP,False,2021-05-26 21:35:04.276967679+00:00,2021-06-03 00:50:42.375967679+00:00,,2021-06-03 00:56:29.959967679+00:00,community,
1979,9a490f52ced7f6a38616e839b9ebbb86dff2d24c8a6b6e3aee8d5bb3ac787944,40.0,GB,False,2021-06-16 08:57:09.653617720+00:00,2021-07-28 11:33:47.968617720+00:00,,,standard,
1980,2c1c9bd851f19a4561b3280b14d86db5919f78fd44a2267aa9079bb76ccc588c,38.0,CH,True,2021-05-13 21:15:55.677981180+00:00,,,,standard,
1981,9aa84cd808b6e1d2e79a2395eba6dacfc4b5dfb8218a3590d6a24bf51a2439e8,34.0,UA,False,2021-05-19 11:01:27.538305480+00:00,,,,standard,
1982,7ed3c18632ef6ee2495ba3ec8543938d4fb04fcb5f38c0da06ed23d602945126,33.0,IN,False,2021-05-07 20:34:25.138829020+00:00,,,,standard,
1983,adcd1ed8a5d35f04948061505b1811e9d50a5bdeb6407db2f5aeabb2325baab1,33.0,FR,False,2021-05-05 12:50:10.471395220+00:00,,,,standard,
1984,09986cef3cf58db04aceace75f737090d712be29904c9372a6a0ea198b4ecf9d,39.0,TR,False,2021-05-08 07:49:42.389500760+00:00,,,,standard,
1985,63222477184eee0eb230c578249df0dd8e89aa18ae438b5ce6d1d9212ea1118f,50.0,IT,True,2021-05-03 20:50:35.228352381+00:00,,,,standard,
1986,0c5172cbbd978c8bbd94b929223276c9f120ba845fa71687633eb5370888f898,59.0,CH,True,2021-05-12 18:14:34.354133340+00:00,,,,standard,
1987,80accbb00e9ee0a7b20e6a48ecb707c59037f74b3fcb2753eb478b56fa18a526,26.0,PT,False,2021-05-27 13:12:38.585022040+00:00,,,,standard,
1988,f39e9119a89913e50ab5d4856151f5cc38b302607ea31c565c5f0365501ef06c,24.0,DE,False,2021-05-15 07:29:59.619582720+00:00,,,,standard,
1989,c7e9f897064d2625eb8a222ee11e224199885a10096283700b3b337685afd505,43.0,GB,False,2021-07-23 18:10:43.640305040+00:00,,,,standard,
1990,8a1ed2bcc99d7afdc89565846bcc2cced247168aa3491eb26a483b5b2748ab94,21.0,FR,True,2021-07-07 19:13:37.844990400+00:00,,,,standard,
1991,7c67171cca30fee26ca6259c7494af1005fdaa7dfbb3a478740f3c0059222466,34.0,FR,True,2021-05-14 06:47:05.969021460+00:00,,,,standard,
1992,924d990aee7c3e001f30148a8272207d404a756aef83268e138b7e1d6f9e8e6b,37.0,FR,False,2021-07-11 16:19:53.378240780+00:00,,,,standard,
1993,b5a4385eb813355b53041d4503defc42ffab45dc07be04b27f6163fd7c8b9f7d,49.0,FR,False,2021-07-28 09:02:59.835277240+00:00,,,,standard,
